date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score
2021-03-27,55033.10048044704,1027209990794.894,55442557956.15464,0.0703307976826903,0.0679677574075202,0.0402882343962525,54840.22581478774,53428.35218557894,-0.1255343313409236,45.0
2021-03-28,55832.41810961832,1042184275332.6416,47285749218.66506,0.0145243066843974,0.0144198392716247,0.0410363584914511,54476.8343345372,53723.0106075646,-0.1471217966519543,45.0
2021-03-29,55728.10132780653,1039333584621.1438,49315845081.42435,-0.0018683908980438,-0.0018701385174811,0.0408900797155381,54213.2003321126,54028.89773593299,0.0429325091873122,45.0
2021-03-30,57634.92869447539,1075942162536.995,57387039705.47129,0.0342166217982635,0.0336442529821994,0.0357315724128577,54679.59906590978,54394.94447910231,0.163663313702133,45.0
2021-03-31,58668.628336761,1095293012032.8431,52387542500.62196,0.0179352983633462,0.0177763585086048,0.0357993996561572,55262.9931215907,54851.55997499612,-0.0871189249438262,45.0
2021-04-01,58817.3738884188,1098127310946.8978,57495844477.9185,0.0025353507636822,0.0025321421840404,0.0293426927039948,56161.63702035816,55152.56110596019,0.0975098608077653,45.0
2021-04-02,58801.194843878126,1098583823874.2308,54320681400.56781,-0.0002750725418541,-0.0002751103812449,0.0256998711996361,57216.53509734361,55494.85970776223,-0.0552242184836527,45.0
2021-04-03,59060.02678333801,1103133931136.5508,52224918752.08043,0.0044018142853576,0.0043921546371342,0.0129297518809913,57791.81028347088,55777.61201823509,-0.0385813026356012,45.0
2021-04-04,57060.40665471088,1067101827372.9528,52067853987.600494,-0.0338574199426415,-0.034443857258129,0.0207845912069415,57967.23721848411,56055.37720003208,-0.0030074678569734,41.0
2021-04-05,58228.8026234662,1087344280109.6896,46156767978.17735,0.0204764746214589,0.020269650205824,0.0215602340534917,58324.48026072121,56359.94345806996,-0.1135265918743417,41.0
