date,price,market_cap,total_volume,daily_return,log_return,volatility_7d,ma_7,ma_30,volume_change,google_trends_score,trends_change,price_change,target_up_next_day
2013-07-09,76.3915,870081997.0,0.0,-0.014328662486129407,-0.0144323090394297,0.09411164092236937,76.83751428571428,96.6334,,53.0,0.0,-1.1105000000000018,1
2013-07-10,77.0,877378425.0,0.0,0.007965545904976334,0.00793398841518,0.09375450610077452,74.86651428571429,95.87507666666669,,53.0,0.0,0.6085000000000065,1
2013-07-11,85.75,977479256.0,0.0,0.11363636363636354,0.1076306641923653,0.09048492443624753,75.85937142857142,95.20041,,53.0,0.0,8.75,1
2013-07-12,93.804,1069724400.0,0.0,0.09392419825072884,0.0897714129801443,0.09441901139512232,78.04851428571429,94.69721,,53.0,0.0,8.054000000000002,0
2013-07-13,88.0622,1004551934.0,0.0,-0.06121060935567779,-0.0631641160444955,0.07473872547799919,80.94182857142857,94.01928333333332,,53.0,0.0,-5.741799999999998,1
2013-07-14,95.58,1090715949.0,0.0,0.08536920494832057,0.081920210168314,0.0744766777807881,84.86995714285715,93.77965,,53.0,0.0,7.517799999999994,0
2013-07-15,94.0,1073073450.0,0.0,-0.01653065494873407,-0.0166688108800082,0.06718372917157032,87.2268142857143,93.63301666666666,,53.0,0.0,-1.5799999999999983,1
2013-07-16,97.301,1111179853.0,0.0,0.03511702127659566,0.0345144843614342,0.06430448481291336,90.21388571428572,93.54338333333334,,53.0,0.0,3.301000000000002,1
2013-07-17,98.9796,1130735527.0,0.0,0.017251621257746708,0.0171045016636876,0.06370114437793005,93.35382857142858,93.49537,,53.0,0.0,1.678600000000003,0
2013-07-18,97.8,1117707300.0,0.0,-0.011917607264527286,-0.011989191254354,0.05615723490515129,95.07525714285714,93.35537,,53.0,0.0,-1.1796000000000078,0
2013-07-19,88.7869,1015062893.0,0.0,-0.09215848670756643,-0.0966854604476873,0.05943675933679809,94.35852857142858,92.76326666666664,,53.0,0.0,-9.013099999999994,1
2013-07-20,91.572,1047311253.0,0.0,0.03136836627925965,0.0308864315024121,0.05534008412462109,94.85992857142858,92.219,,53.0,0.0,2.7851,0
2013-07-21,89.28,1021492656.0,0.0,-0.025029484995413465,-0.0253480494624956,0.0437843057443456,93.95992857142858,91.498,,53.0,0.0,-2.2920000000000016,1
2013-07-22,90.3672,1034399451.0,0.0,0.012177419354838737,0.0121038710673179,0.04428581373960283,93.44095714285716,90.87640666666668,,53.0,0.0,1.0871999999999957,1
2013-07-23,91.7024,1050054379.0,0.0,0.014775272443984022,0.014667181520593,0.041833970058483515,92.64115714285712,90.35815333333332,,53.0,0.0,1.3352000000000004,1
2013-07-24,94.5806,1083333286.0,0.0,0.03138631050005247,0.0309038298106019,0.04354235235799761,92.01272857142855,89.91084000000001,,53.0,0.0,2.8782000000000068,0
2013-07-25,94.525,1083076902.0,0.0,-0.000587858398022445,-0.0005880312545172,0.043480133614640516,91.54487142857144,89.64690666666665,,53.0,0.0,-0.05559999999999832,1
2013-07-26,96.9499,1111232483.0,0.0,0.02565353081195454,0.0253300004516171,0.020289732501785406,92.71101428571428,89.42220333333333,,53.0,0.0,2.424899999999994,0
2013-07-27,94.13,1079278107.0,0.0,-0.029086156870713697,-0.0295175446694848,0.023664593562920246,93.07644285714284,89.11353666666668,,53.0,0.0,-2.819900000000004,0
2013-07-28,94.005,1078286703.0,0.0,-0.0013279507064697382,-0.0013288332143803,0.020235171580964932,93.75144285714283,88.92503666666667,,53.0,0.0,-0.125,1
2013-07-29,98.5759,1131111629.0,0.0,0.04862400936120426,0.047478837481245,0.025596893148287742,94.9241142857143,89.09986333333333,,53.0,0.0,4.570900000000009,1
2013-07-30,101.5,1165105812.0,0.0,0.029663437006408166,0.0292319886558484,0.026396675248378024,96.32377142857143,89.30357666666667,,53.0,0.0,2.9240999999999957,1
